5923-2011;79710000
5924-2011;44113120,44113130,44912100,44912200,44912400
5925-2011;33731110
5926-2011;18820000
5927-2011;44540000
5928-2011;77231400,77231900,90711400
5929-2011;38500000
5930-2011;45233120
5931-2011;77200000,77210000,77211400,77211500,77211600,77230000,77231000,77231200,77231600
5932-2011;45233120
5933-2011;45233120
5934-2011;45233120
5935-2011;45223220,45262311
5936-2011;60130000
5937-2011;09310000,09330000,31712331
5938-2011;90911200
5939-2011;45240000,45244000
5940-2011;45223000,45252100,45252127,45252130,45351000
5941-2011;38511100,38636000
5942-2011;71520000
5943-2011;45454000
5944-2011;45262211
5945-2011;71354300
5946-2011;16000000,30000000,39000000,43830000,44512000,48000000
5947-2011;15800000
5948-2011;50232100,77211400,77211600,77310000,77313000,77314100,77315000,77342000,90610000,90620000,90640000
5949-2011;73000000,73100000,73110000,73200000,73300000
5950-2011;50190000
5951-2011;71000000
5952-2011;71240000,71351730
5953-2011;09132100,09134100,09135100
5954-2011;30200000,32344210,38651600
5955-2011;19520000
5956-2011;45212225,45232460,45233140,45311200,45315600
5957-2011;55320000
5958-2011;39100000
5959-2011;15800000
5960-2011;38500000
5961-2011;15800000
5962-2011;30192700
5963-2011;33100000
5964-2011;60112000
5965-2011;50531200
5966-2011;79342400
5967-2011;66510000,66512100,66513200,66514110,66514140,66515000,66515200,66516100,66516200,66516400
5968-2011;34114110
5969-2011;45213321,45221200,45231400,45234100,45234115,45234116,71240000
5970-2011;45213321,45221200,45231400,45234115,45234116,71220000
5971-2011;71631300
5972-2011;60161000
5973-2011;79340000
5974-2011;73200000
5975-2011;71000000,71247000,71314100,71350000,71700000
5976-2011;22458000
5977-2011;50413000,50800000
5978-2011;73220000,79311100,90710000
5979-2011;66516400
5980-2011;66510000,66512000,66513200,66514110,66515200,66515411,66516000,66516400,66519200
5981-2011;22850000
5982-2011;18000000,18100000,38300000,44315100,44316000,44510000,44511000
5983-2011;90919200,90922000
5984-2011;75100000
5985-2011;79212000,79212100
5986-2011;45112700
5987-2011;45223220
5988-2011;45232460,45330000,45331210
5989-2011;45324000,45410000,45421131
5990-2011;45232400,45232423,45330000
5991-2011;45000000
5992-2011;45000000,45220000,45221111,45233120,45233121,45233140,45262700
5993-2011;45000000,45220000,45233140
5994-2011;45233140
5995-2011;45111100,45111200,45111220,45120000,45243100
5996-2011;51543400
5997-2011;45232460
5998-2011;45400000,45432110,45432113
5999-2011;45000000
6000-2011;45210000,45215212,45215213,45260000,45261200,45261210,45261214,45261410
6001-2011;45215200,45215212,45215213,45432200,45432220,45442000,45442100,45442110,45442120,45442300
6002-2011;45000000
6003-2011;45421000
6004-2011;45262321,45431000
6005-2011;45443000
6006-2011;45410000
6007-2011;45214800
6008-2011;45233100
6009-2011;45000000
6010-2011;45233140
6011-2011;45212300
6012-2011;45233140
6013-2011;45000000
6014-2011;45000000
6015-2011;45220000
6016-2011;45211000
6017-2011;45223220,45311200,45331000,45421141,45442100
6018-2011;45210000,45215212,45215213,45321000,45410000,45443000
6019-2011;45210000,45215212,45215213,45262511,45432100,45432112
6020-2011;44113620
6021-2011;45232410
6022-2011;45232410,45233220
6023-2011;45233120
6024-2011;45331210
6025-2011;45233120
6026-2011;45210000,45213150,45214000,45214610,45214620
6027-2011;45200000,45210000,45212314,71421000
6028-2011;32428000,45259000
6029-2011;45112700,45233120
6030-2011;45111290,45111291,70122000
6031-2011;45233140
6032-2011;45233140
6033-2011;45210000,45220000,45230000,45252100,45252127,45259900,71320000
6034-2011;42961100,42961200,45310000,45311000,45312100
6035-2011;45454000
6036-2011;45000000,45261213
6037-2011;45454100
6038-2011;39290000
6039-2011;45111291
6040-2011;45262670,45441000
6041-2011;45231400,45232310,45232320,45316110
6042-2011;45215212
6043-2011;45313100
6044-2011;45332000
6045-2011;92500000
6046-2011;45316000
6047-2011;45311000
6048-2011;45313100
6049-2011;45233220
6050-2011;45261210,45262410,45262660,45314320,45331220
6051-2011;44316500,45223220,45311000,45332000
6052-2011;45214200,45214210
6053-2011;45000000
6054-2011;45233140
6055-2011;44162500
6056-2011;45112723,45236290
6057-2011;44316500,45214400,45432111
6058-2011;45232410
6059-2011;45221100,45221110,45221111,45221114
6060-2011;45000000
6061-2011;45234000
6062-2011;45110000
6063-2011;48000000
6064-2011;33600000
6065-2011;15000000
6066-2011;15100000,15300000,15500000,15600000,15800000,15900000
6067-2011;18100000,18830000
6068-2011;33000000
6069-2011;30197600
6070-2011;15000000
6071-2011;35341000
6072-2011;18000000,18300000
6073-2011;09310000
6074-2011;33182210
6075-2011;34928000
6076-2011;42962200
6077-2011;34136000
6078-2011;15000000
6079-2011;30236000
6080-2011;15810000,15811100,15820000
6081-2011;33193000
6082-2011;
6083-2011;09121200
6084-2011;09123000
6085-2011;44613800
6086-2011;48100000
6087-2011;33141750
6088-2011;33652100
6089-2011;33185000
6090-2011;33600000
6091-2011;33652200
6092-2011;34111200
6093-2011;09122000,09131100,09132000,09132100,09134220
6094-2011;39000000
6095-2011;30121200
6096-2011;09100000
6097-2011;44212000,44423000,71251000
6098-2011;33690000
6099-2011;30192000
6100-2011;30233000,30238000,35126000,39155100,48161000,72212160
6101-2011;18424300,33141111,33141200,33141420,33141641
6102-2011;18100000
6103-2011;30211400
6104-2011;39224000
6105-2011;30211400
6106-2011;09310000
6107-2011;15894300
6108-2011;15511000
6109-2011;09134200
6110-2011;15511000
6111-2011;33696500
6112-2011;30192000,30197643
6113-2011;33110000
6114-2011;34927100
6115-2011;33651600
6116-2011;33182100
6117-2011;33651510,33661200,33661300
6118-2011;33100000,33140000,33141310,33141623,33192000
6119-2011;09123000
6120-2011;09310000
6121-2011;09310000
6122-2011;09310000
6123-2011;30192000
6124-2011;34144500,42413200,42414140
6125-2011;09310000
6126-2011;34144431
6127-2011;32320000,34144000,51310000
6128-2011;34114120,34114121,34114122
6129-2011;30232000
6130-2011;24313310
6131-2011;33150000
6132-2011;30213000,30213100
6133-2011;09123000,09310000
6134-2011;38434000
6135-2011;15800000
6136-2011;15800000
6137-2011;35811300
6138-2011;34134100
6139-2011;33111000
6140-2011;15000000
6141-2011;48900000
6142-2011;03410000,31680000
6143-2011;33170000
6144-2011;30000000,30100000,30200000,48620000,48900000
6145-2011;33194100,33194110
6146-2011;09134200
6147-2011;15894210
6148-2011;33140000
6149-2011;09310000
6150-2011;48000000
6151-2011;34144200
6152-2011;15000000
6153-2011;14300000,19000000,31000000,44510000,44800000
6154-2011;30197600
6155-2011;34144200
6156-2011;48000000,72267000
6157-2011;48000000
6158-2011;30192000,30197643
6159-2011;33122000,33141000,33731110
6160-2011;09132100,09133000,09134200,30163100
6161-2011;33140000
6162-2011;15000000
6163-2011;38510000,38511200
6164-2011;16310000,16700000
6165-2011;19640000,33700000,39220000,39800000
6166-2011;31000000,39300000
6167-2011;32420000,50312300
6168-2011;33141000
6169-2011;33696200
6170-2011;09134000
6171-2011;33100000,48800000
6172-2011;39830000
6173-2011;43261000
6174-2011;43261000
6175-2011;14622000,19510000
6176-2011;30000000
6177-2011;33100000,72000000
6178-2011;30200000,80533000
6179-2011;09132100,09134200
6180-2011;32000000
6181-2011;34913000
6182-2011;18100000
6183-2011;33140000
6184-2011;33696500
6185-2011;38434000,38434510
6186-2011;30192000,30197630,30199230,30200000
6187-2011;30230000,48219000,48821000
6188-2011;33192100,39113100
6189-2011;15110000,15111100,15111200
6190-2011;48613000
6191-2011;18000000,19000000,24000000,39000000
6192-2011;15000000
6193-2011;09100000
6194-2011;22110000,22113000
6195-2011;30121100
6196-2011;15000000
6197-2011;32000000
6198-2011;33600000
6199-2011;38400000,38500000
6200-2011;38652120
6201-2011;32410000
6202-2011;38430000,38431100
6203-2011;32422000
6204-2011;33696500
6205-2011;22990000
6206-2011;33100000,33112300
6207-2011;44613200
6208-2011;09100000
6209-2011;30213100,30213300
6210-2011;34522450
6211-2011;33141621,33761000,33771200
6212-2011;30163100
6213-2011;30211000,30211300
6214-2011;33141621
6215-2011;30000000
6216-2011;33141120
6217-2011;32323500,48223000,48730000
6218-2011;34927100
6219-2011;33111000
6220-2011;48214000,48600000,48620000,72267000
6221-2011;33157000,33192000,33193120,33194110,33196000
6222-2011;48218000
6223-2011;09300000
6224-2011;60000000,60100000,60112000
6225-2011;15000000
6226-2011;30237110
6227-2011;16000000
6228-2011;38527200
6229-2011;32321200
6230-2011;38421000
6231-2011;44313100
6232-2011;30197630
6233-2011;30121100
6234-2011;15894200,15894210
6235-2011;34312500,42124100,42124150,42124221
6236-2011;35521100
6237-2011;30238000
6238-2011;09123000
6239-2011;33771200
6240-2011;09331200
6241-2011;15890000
6242-2011;30197630,30197643
6243-2011;30192000
6244-2011;33162100
6245-2011;09134000,09135100
6246-2011;48000000
6247-2011;09310000
6248-2011;34990000
6249-2011;31527260
6250-2011;09100000
6251-2011;24910000,33111710,33111730,33141240,33141322,33141625
6252-2011;42512000
6253-2011;15000000
6254-2011;30230000
6255-2011;30231000,32521000,34962000,48120000
6256-2011;35121700
6257-2011;71000000
6258-2011;71000000
6259-2011;71240000
6260-2011;71240000,79822500
6261-2011;71240000
6262-2011;71000000
6263-2011;77231400
6264-2011;79711000,79713000
6265-2011;50750000
6266-2011;50312100
6267-2011;60112000,60120000,60130000,60140000
6268-2011;66510000
6269-2011;60100000
6270-2011;98000000
6271-2011;50000000,50800000
6272-2011;72300000
6273-2011;71250000
6274-2011;72212000,72232000,72267000
6275-2011;71322000
6276-2011;55300000,55520000
6277-2011;60172000
6278-2011;90510000
6279-2011;72000000
6280-2011;45351000
6281-2011;71900000
6282-2011;45351000
6283-2011;45351000
6284-2011;66510000,66515100
6285-2011;60000000
6286-2011;79800000
6287-2011;73000000,73100000,73300000
6288-2011;80511000
6289-2011;79000000
6290-2011;73000000
6291-2011;71321000
6292-2011;85111400
6293-2011;79993000
6294-2011;50710000,90900000
6295-2011;71248000,71320000
6296-2011;71630000
6297-2011;71248000,71320000
6298-2011;72230000,80500000
6299-2011;71320000,71321200
6300-2011;66113000
6301-2011;66510000
6302-2011;90911200
6303-2011;71200000
6304-2011;98341000
6305-2011;72500000
6306-2011;85000000,85100000,85140000,85147000,85300000,85320000,85323000
6307-2011;85000000,85311100
6308-2011;60100000,77200000,77210000,77211200,77211400,77211500,77211600,77230000,77231000,77231200,77231600
6309-2011;50532000
6310-2011;66516000
6311-2011;79711000,79713000,79714000,79715000,79992000
6312-2011;79416000
6313-2011;34996100
6314-2011;66512100,66514110,66515000,66516000
6315-2011;71000000
6316-2011;66516400
6317-2011;64110000
6318-2011;71247000
6319-2011;66500000
6320-2011;35261000
6321-2011;90000000,90500000,90510000,90513000
6322-2011;90910000
6323-2011;70000000
6324-2011;71240000
6325-2011;77311000,77342000,90612000,90620000
6326-2011;90513000
6327-2011;71313000
6328-2011;72262000,72267000
6329-2011;66510000,66513000,66514110,66515000,66516000
6330-2011;44613700
6331-2011;72230000
6332-2011;64200000
6333-2011;77200000
6334-2011;77200000
6335-2011;85320000
6336-2011;85320000
6337-2011;72250000
6338-2011;80000000
6339-2011;71250000
6340-2011;92220000
6341-2011;71250000
6342-2011;71700000,90690000
6343-2011;71250000
6344-2011;45000000,77310000
6345-2011;71400000
6346-2011;72262000
6347-2011;72212223
6348-2011;71250000
6349-2011;77211400,77211600
6350-2011;72261000
6351-2011;72230000
6352-2011;72261000
6353-2011;71310000,71315400,71317200,71317210,71322100
6354-2011;72222300
6355-2011;32412100
6356-2011;66113000
6357-2011;50312000
6358-2011;55521200
6359-2011;50000000,50750000
6360-2011;45210000
6361-2011;79311000
6362-2011;66514110,66516100
6363-2011;48600000
6364-2011;45233142,45341000,77200000,77210000,77211200,77211500,77211600,77230000,77231000,77231200,77231600
6365-2011;64200000
6366-2011;79810000,79823000
6367-2011;65320000
6368-2011;71313450
6369-2011;80500000,80510000
6370-2011;90911000
6371-2011;79714000
6372-2011;66513000,66514110,66514150,66515000,66516000
6373-2011;66510000,66512100,66515100,66515200,66516100
6374-2011;71351810
6375-2011;72411000
6376-2011;71351923
6377-2011;71317210
6378-2011;79110000
6379-2011;79100000,79140000
6380-2011;44421790,66131000,79710000,79940000,98112000
6381-2011;79571000
6382-2011;71310000
6383-2011;71621000
6384-2011;72600000
6385-2011;50312000
6386-2011;66510000,66513100,66514110,66515000,66516000
6387-2011;66510000,66513100,66515200,66516000
6388-2011;92351200
6389-2011;66512000
6390-2011;72315100
6391-2011;75112000
6392-2011;50500000
6393-2011;90913200
6394-2011;79111000
6395-2011;50700000,90910000,98341130
6396-2011;85148000
6397-2011;63510000
6398-2011;64121100
6399-2011;30200000
6400-2011;79100000
6401-2011;42416100,42416120,50750000
6402-2011;35113000,50324100
6403-2011;66515000
6404-2011;72315100
6405-2011;50111000
6406-2011;31600000,45300000,71314100
6407-2011;55321000,55521200
6408-2011;71356100
6409-2011;66510000,66512100,66512200
6410-2011;66515000
6411-2011;50750000
6412-2011;50750000
6413-2011;32250000,64200000,64212000
6414-2011;71220000,71320000
6415-2011;72212000,72254100,72260000
6416-2011;90900000,90910000,90911000
6417-2011;35420000
6418-2011;80533000,80533100
6419-2011;48810000,50312000,72267000,80533100
6420-2011;85312110
6421-2011;85312110
6422-2011;90911000
6423-2011;66510000,66512000,66514110,66515000,66516000
6424-2011;55523100
6425-2011;85147000
6426-2011;71240000
6427-2011;79810000
6428-2011;79311000
6429-2011;71350000
6430-2011;66514110
6431-2011;66510000
6432-2011;90910000
6433-2011;50413200
6434-2011;45259000
6435-2011;72260000
6436-2011;71530000,71541000
6437-2011;71530000,71541000
6438-2011;71631300
6439-2011;66510000,66514110
6440-2011;71200000
6441-2011;66510000
6442-2011;50711000
6443-2011;50710000
6444-2011;72246000,79411000,79414000
6445-2011;66513100,66514150,66515000,66515200,66516000
6446-2011;50324100
6447-2011;77310000
6448-2011;77200000
6449-2011;72252000
6450-2011;80400000
6451-2011;64110000
6452-2011;66516100
6453-2011;45316000,45316100,50232100,50232110
6454-2011;66500000
6455-2011;66512200
6456-2011;66510000
6457-2011;55321000,55322000
6458-2011;66510000
6459-2011;66500000
6460-2011;71000000
6461-2011;22100000
6462-2011;85000000
6463-2011;77200000
6464-2011;90620000,90630000
6465-2011;77231000
6466-2011;85111500
6467-2011;92521200,92522000
6468-2011;85111500
6469-2011;77200000
6470-2011;90511100,90600000,90611000
6471-2011;77112000,77200000,77210000,77211200,77211500,77211600,77231000
6472-2011;64110000
6473-2011;77200000
6474-2011;77200000
6475-2011;77200000,77210000,77211000,77211100,77211200,77211300,77211400,77211500,77211600,77230000,77231000,77231200,77231600
6476-2011;85110000
6477-2011;66512000,66513100,66514110,66515200,66516000
6478-2011;90513000
6479-2011;85141210
6480-2011;64110000
6481-2011;79700000
6482-2011;77200000
6483-2011;72500000,72590000
6484-2011;66510000
6485-2011;79711000
6486-2011;64110000
6487-2011;71351914
6488-2011;64100000
6489-2011;90921000
6490-2011;77200000
6491-2011;85311100,85311200,85312100
6492-2011;50700000
6493-2011;66519600
6494-2011;90500000,90511000,90512000
6495-2011;71621000
6496-2011;34121500,60172000
6497-2011;79421000
6498-2011;77200000
6499-2011;75250000,77000000,77200000,77210000,77211000,77211100,77211300,77211400,77211500,77211600,77230000,77231000,77231200
6500-2011;77200000
6501-2011;90911300,90919300
6502-2011;79710000
6503-2011;79710000
6504-2011;45244000,75251120,77200000,77600000,98351110
6505-2011;50740000
6506-2011;72260000
6507-2011;50883000
6508-2011;64100000
6509-2011;39522530
6510-2011;90911000
6511-2011;90500000,90511000,90512000
6512-2011;66515200,66516000
6513-2011;50420000
6514-2011;71311200
6515-2011;77000000,77200000,77210000,77211100,77211200,77211300,77211400,77211500,77230000,77231000,77231200,77231600
6516-2011;72590000
6517-2011;79710000,79711000,79715000
6518-2011;79710000
6519-2011;92111250
6520-2011;72211000
6521-2011;85110000
6522-2011;71244000
6523-2011;50000000,90910000
6524-2011;72250000,72500000,72514000,72514100
6525-2011;65120000,90480000
6526-2011;72212442
6527-2011;71356100
6528-2011;71317100
6529-2011;85110000
6530-2011;71314300
6531-2011;92312110
6532-2011;85110000
6533-2011;90620000
6534-2011;72212220
6535-2011;72400000
6536-2011;90910000
6537-2011;90511200
6538-2011;92520000
6539-2011;85312510
6540-2011;32354500,92111100
6541-2011;72267000
6542-2011;92400000
6543-2011;80530000
6544-2011;63000000
6545-2011;45223800
6546-2011;77341000
6547-2011;71200000
6548-2011;50000000
6549-2011;90910000
6550-2011;71311100
6551-2011;90910000
6552-2011;90911300,90919000
6553-2011;55321000,55322000,55500000
6554-2011;77211000,77211100,77211400,77211500,77211600,77220000,77230000,77231000,77231200,77231400,77231600,77231800
6555-2011;77200000
6556-2011;50413200
6557-2011;64200000
6558-2011;55000000
6559-2011;90511000,90511100,90511200,90511400,90512000
6560-2011;66510000
6561-2011;66510000,66512000,66514110,66516000,66516500
6562-2011;66515000
6563-2011;71330000
6564-2011;66515000
6565-2011;79713000,79714000
6566-2011;85110000
6567-2011;90910000
6568-2011;50000000
6569-2011;72300000
6570-2011;30121100
6571-2011;50421000
6572-2011;72261000
6573-2011;85145000
6574-2011;71700000
6575-2011;30162000,63700000,72246000
6576-2011;66510000
6577-2011;71200000
6578-2011;85110000,85121200
6579-2011;71200000
6580-2011;71315200
6581-2011;31000000
6582-2011;31000000,31200000
6583-2011;66000000
6584-2011;66000000
6585-2011;71320000,71540000,79111000,79313000,79418000
6586-2011;09310000,32500000,64200000
6587-2011;44610000
6588-2011;60161000
6589-2011;34322500
6590-2011;79212000
6591-2011;60100000
6592-2011;79990000
6593-2011;50413000
6594-2011;32344230,34620000
6595-2011;34611000,66114000,70200000
6596-2011;31200000,31214100,31214200,31300000,51112100
6597-2011;42415210
6598-2011;73110000
6599-2011;90910000,90911200
6600-2011;71300000
6601-2011;38421100
6602-2011;45240000
6603-2011;45232000
6604-2011;03413000
6605-2011;42163000,50531100
6606-2011;65500000
6607-2011;31171000
6608-2011;35120000
6609-2011;09132100,09134200,09211000,09211100,09211600,24951000
6610-2011;72267000
6611-2011;09211000
6612-2011;63112000
6613-2011;45112500,45200000,45255400,45262700,45314310,45442121,50000000,64200000,70310000,77211400,90700000,98112000
6614-2011;30000000,30210000,31210000,31214500,31321300,31600000,32500000,35120000,42400000,44210000
6615-2011;34622400
6616-2011;34312600
6617-2011;85121000
6618-2011;50225000
6619-2011;50700000
6620-2011;34923000,34928470,45233150,63712700
6621-2011;79710000,79714000,90914000
6622-2011;39350000
6623-2011;09310000
6624-2011;31214200
6625-2011;65500000
6626-2011;66510000,66513000,66515000,66515100,66515400,66516000,66516100
6627-2011;45331200
6628-2011;45422000
6629-2011;42514310,42520000
6630-2011;38510000,38519100,38519600,38519650
6631-2011;71313100,90742000,90742400
6632-2011;48000000,48516000,48517000,48781000,72212516,72212517,72212781
6633-2011;72600000
6634-2011;73220000
6635-2011;48000000,72000000
6636-2011;66511000,66512000,66512100
6637-2011;66511000,66512000,66512100,66515000,66515410
6638-2011;66500000
6639-2011;75121000
6640-2011;38636100
6641-2011;71351220
6642-2011;39221000,42960000,45000000,45110000,45212190,45232141,45236230,45261210,45261300,45261410,45262100,45262310,45262320,45262500,45262600,45262670,45300000,45310000,45315100,45320000,45330000,45350000,45410000,45420000,45421145,45430000,45431000,45440000,45441000,45442200,45450000,51543400
6643-2011;45311200
6644-2011;31625200,42416000,44221200,44520000,45000000,45215130,45223100,45233228,45235110,45261410,45262410,45262511,45311000,45311200,45312000,45313100,45314000,45315100,45315600,45315700,45316000,45316220,45324000,45331000,45331200,45331220,45331230,45341000,45343230,45421000,45421100,45421146,45431000,45432100,45432112,45432130,45441000
6645-2011;45000000,45112500,45112710,45214610,45261420,45262211,45262213,45262311,45262650,45310000,45312000,45313100,45314120,45314310,45321000,45323000,45324000,45330000,45331200,45331220,45331231,45332400,45341000,45421000,45421100,45421131,45421140,45421141,45421143,45421146,45421153,45430000,45431100,45431200,45432111,45442110,45451000
6646-2011;45215100
6647-2011;45215100
6648-2011;45215100
6649-2011;45210000
6650-2011;45111260
6651-2011;45212410
6652-2011;45233127,45233128,45233129,45233140
6653-2011;45111260
6654-2011;45000000,45100000,45300000,45332200,45332300
6655-2011;44191600
6656-2011;45000000,45453100
6657-2011;31000000,32000000,39000000,45100000,45112710,45212224,45223200,45231000,45233200,45300000,45400000,71000000
6658-2011;45214310,45262510
6659-2011;45233142
6660-2011;45000000,45200000,45230000,45232310,45234000,45234100,45234116
6661-2011;45112700,45215100
6662-2011;45233141
6663-2011;45214310
6664-2011;45214310
6665-2011;45233252,45233330
6666-2011;45231400,45232310,45316110
6667-2011;45214310
6668-2011;45214310
6669-2011;45111291,45223821,45262311
6670-2011;45343200
6671-2011;44316500,44316510,45000000,45111100,45223220,45232460,45261210,45314320,45330000,45340000,45410000,45421000,45430000
6672-2011;45111100
6673-2011;45233221
6674-2011;45233140
6675-2011;45211340
6676-2011;45233140
6677-2011;45000000,45112500,45220000,45232410,45233140
6678-2011;45232410,45233140
6679-2011;45000000
6680-2011;45233220
6681-2011;45210000,45260000,45262500,45262700,45310000,45330000,45400000,45453100
6682-2011;45233140
6683-2011;45232410,45233140
6684-2011;45233142
6685-2011;45262330,45262500
6686-2011;43323000,45232120
6687-2011;45233220
6688-2011;31124000,42162000,42996900,45232422,45252140
6689-2011;45233220
6690-2011;44316500,45112500,45210000,45223220,45261000,45261200,45300000,45311200,45313100,45330000,45331200,45421000,45421146,45421152,45430000,45442110
6691-2011;44221200,44810000,45111291,45223220,45260000,45261000,45262660,45311000,45313100,45330000,45331000,45340000,45410000,45421000,45421100,45421146,45421151,45431000,45432111
6692-2011;33196200
6693-2011;45232410
6694-2011;45233220
6695-2011;45223220
6696-2011;45221113,45222000,45223100,45223110,45422100
6697-2011;45233140
6698-2011;31200000,31300000,31523000,39715000,39715300,42416100,44316500,45110000,45111000,45111100,45112500,45232410,45233252,45233290,45261100,45261420,45262522,45262650,45311200,45316211,45330000,45421000,45421110,45421130,45421152,45430000,45431000,45431100,45432111,45432210,45442100
6699-2011;45233140
6700-2011;45213312
6701-2011;45111220,45112730
6702-2011;45214600
6703-2011;45233225
6704-2011;45211350,45212300,45212314,45212350,45212353,45261214,45261410,45261420,45261910,45262360,45262500,45262510
6705-2011;45211000
6706-2011;45210000
6707-2011;45252100,45252130,45262311,71335000,90481000
6708-2011;45000000,45111000,45210000
6709-2011;45000000,71000000
6710-2011;45261410,45320000
6711-2011;30213100,34100000,38344000,38432100,38433200,48150000,50117100,50411000
6712-2011;38432200
6713-2011;39000000,39160000
6714-2011;44811000,44832200
6715-2011;30192000
6716-2011;33193120,33193121,33196200,34912100
6717-2011;24500000,24960000
6718-2011;34928310,45342000
6719-2011;33100000
6720-2011;34911100,34942000,35261100
6721-2011;33140000,33651690,33696300,33696500,33790000
6722-2011;18400000,33100000,33111710,33111730,33600000
6723-2011;33140000,33600000
6724-2011;09100000,24455000,24931240,33140000,33183200,33184200,33184300,33600000,33692800,33696500
6725-2011;30210000
6726-2011;30213000,30231300
6727-2011;32500000,51611100
6728-2011;48000000
6729-2011;42961200
6730-2011;34960000
6731-2011;33600000
6732-2011;44113700,60100000
6733-2011;33190000,33192000,33192200,33192210,33192230,33192300,33193000,33193100
6734-2011;37400000,37420000,39713400
6735-2011;38500000
6736-2011;39000000
6737-2011;34121000
6738-2011;38500000,38520000,48461000
6739-2011;30200000,33100000,33123000,33123210,33170000,33172000,33192000,33192230
6740-2011;09310000,65310000,65500000
6741-2011;33111730
6742-2011;18235000,18235300
6743-2011;18317000
6744-2011;15830000,15860000
6745-2011;18331000
6746-2011;18223200,18234000
6747-2011;18223200,18234000
6748-2011;18443320
6749-2011;18425000
6750-2011;18332000
6751-2011;33141000,33141540,33600000
6752-2011;30200000
6753-2011;33651600
6754-2011;33631000,33631600,33711500
6755-2011;33191110,42959000
6756-2011;30000000,30200000
6757-2011;42000000,42600000
6758-2011;33631600
6759-2011;31630000
6760-2011;38113000
6761-2011;39293300
6762-2011;37535200
6763-2011;33141620,33141640,33692500
6764-2011;37400000
6765-2011;38500000
6766-2011;33140000,33600000,33731110
6767-2011;14711000,24313120,24962000,90420000
6768-2011;30200000
6769-2011;24213000
6770-2011;15800000,15812200,15813000,15821200,55521200
6771-2011;34113200
6772-2011;44316000,44316500
6773-2011;15111000,15111200,15112000,15113000,15115100,15211000
6774-2011;24100000,50720000
6775-2011;33141125
6776-2011;48900000,72250000,72267000
6777-2011;34224000
6778-2011;33140000
6779-2011;34224000
6780-2011;18220000,18332000,35811300
6781-2011;33140000,33600000
6782-2011;33100000
6783-2011;15545000
6784-2011;33690000
6785-2011;03311700,15112100,15240000,15331100,15800000,15860000,15890000,15894220,15897200,15981000
6786-2011;33651600
6787-2011;30121100,30125000,30125120,50313200
6788-2011;33182100
6789-2011;33124200
6790-2011;30192000
6791-2011;42630000
6792-2011;42100000
6793-2011;39131100,39155000
6794-2011;24000000
6795-2011;42900000
6796-2011;24951000
6797-2011;15131120,15312100,15331000,15840000
6798-2011;44810000
6799-2011;33696500
6800-2011;33600000
6801-2011;32353000
6802-2011;34134200,34139100,34952000
6803-2011;15894200,55521200
6804-2011;39160000
6805-2011;33100000
6806-2011;34100000
6807-2011;38433100
6808-2011;22110000,22114100,30000000,30192000,30192113,30194000,37500000
6809-2011;79950000
6810-2011;33100000
6811-2011;34121000
6812-2011;33000000
6813-2011;33941000,33970000
6814-2011;33621000
6815-2011;38511100
6816-2011;35810000,42940000
6817-2011;92521000
6818-2011;15800000
6819-2011;15000000,15300000
6820-2011;39310000,39314000
6821-2011;48814400
6822-2011;33600000
6823-2011;33140000,33600000
6824-2011;33140000,33600000
6825-2011;33141200,33141325,33181000,33692800
6826-2011;34142100,34144511
6827-2011;42131142,42131147,42131148
6828-2011;48000000,48180000,48781000
6829-2011;33141550
6830-2011;33000000,33110000,33120000,33150000,33160000
6831-2011;33192100
6832-2011;32230000,32233000,32344280
6833-2011;39112000,39121000,39122100,39130000
6834-2011;33141000
6835-2011;09331000,09331200,09332000,42160000,42511110,44111540,44621200
6836-2011;33152000
6837-2011;33690000
6838-2011;24000000
6839-2011;33696500
6840-2011;33000000,33100000
6841-2011;48921000
6842-2011;48440000,48450000
6843-2011;71000000
6844-2011;71000000
6845-2011;71200000,71400000
6846-2011;71323200
6847-2011;90910000,90911200,90911300
6848-2011;79300000,79310000,79311210,79330000
6849-2011;45248200
6850-2011;85200000
6851-2011;79000000
6852-2011;50800000
6853-2011;72260000,72610000
6854-2011;66512100,66513200,66514110,66515200,66515410,66516000
6855-2011;15890000,50400000,79713000,90524000,98310000
6856-2011;73210000
6857-2011;73000000,79420000
6858-2011;79419000
6859-2011;63500000
6860-2011;90919100
6861-2011;77310000
6862-2011;75131100,75310000
6863-2011;71000000,71300000,71350000,71351914
6864-2011;90511300,90610000,90630000,90641000,90914000
6865-2011;90911200
6866-2011;80000000,80100000,80200000
6867-2011;77300000,77310000,77320000,90610000,90620000,90630000,90910000,90911200,90911300,90914000
6868-2011;90911200
6869-2011;80000000,80100000,80200000
6870-2011;80000000,80100000,80200000
6871-2011;80000000,80100000,80200000
6872-2011;80000000,80100000,80200000
6873-2011;80000000,80100000,80200000
6874-2011;77231900,90711400
6875-2011;77200000
6876-2011;79520000
6877-2011;72400000,72413000
6878-2011;66510000,66515000,66515100,66515200,66515300,66515400,66515411,66516000
6879-2011;77200000,77210000,77231000
6880-2011;77200000
6881-2011;75100000
6882-2011;66113000
6883-2011;55300000,80500000,80511000,98341000
6884-2011;66113000
6885-2011;71317210
6886-2011;14211000,77211400,77211500,77211600,77310000,77314100,77340000,90620000,90630000,90722200,90910000,90919200
6887-2011;75251120,77200000
6888-2011;71315200,71315210,71500000,71510000,71530000
6889-2011;79418000
6890-2011;45200000,45223000,45450000,45453000,45454000
6891-2011;79540000
