;;"27821210";"Nickel sheets."
;;"28528940";"Metal sheets."
;;"28847000";"Steel materials."
;;"28847300";"Steel sheets."
44173000;"Strip.";"25213400";"Plastic strips."
;"#N/A";"25241000";"Plastic self-adhesive tape, strips and shapes."
;"#N/A";"25241200";"Plastic self-adhesive strips."
;"#N/A";"28847000";"Steel materials."
;"#N/A";"28847200";"Steel strip."
44174000;"Foil.";"25213200";"Plastic foil."
;;"25242400";"Plastic self-adhesive foil."
;;"27521500";"Aluminium foil."
;;"27725000";"Copper foil."
44175000;"Panels.";"20210000";"Wooden boards and panels."
;"#N/A";"20215000";"Wooden panels."
;"#N/A";"20216000";"Veneer sheets."
44176000;"Film.";"25213100";"Plastic film."
;;"25242300";"Plastic self-adhesive film."
44190000;"Miscellaneous construction materials.";"/";"/"
44191000;"Miscellaneous construction materials in wood.";"/";"/"
44191100;"Plywood.";"20211000";"Plywood."
44191200;"Laminated wood.";"20212000";"Laminated wood."
44191300;"Particle board.";"20213000";"Particle board."
44191400;"Fibreboard.";"20214000";"Fibreboard."
44191500;"Densified wood.";"20220000";"Densified wood."
44191600;"Parquet panels.";"20313000";"Wooden parquet panels."
44192000;"Other miscellaneous construction materials.";"/";"/"
44192100;"PVC foam.";"25212700";"PVC foam."
44192200;"Nails.";"28414200";"Nails."
44200000;"Structural products.";"28100000";"Structural metal products."
44210000;"Structures and parts of structures.";"28110000";"Metal structures and parts of structures."
44211000;"Prefabricated buildings.";"20330000";"Prefabricated wooden buildings."
;;"25230000";"Builders' ware of plastic."
;;"25235000";"Plastic prefabricated buildings."
;;"28111000";"Prefabricated buildings."
44211100;"Modular and portable buildings.";"28111100";"Modular and portable buildings."
44211110;"Cabins.";"28111110";"Cabins."
44211200;"Cubicles.";"28111200";"Cubicles."
44211300;"Field hospital.";"28111300";"Field hospital."
44211400;"Field kitchens.";"28111400";"Field kitchens."
44211500;"Glasshouses.";"28111500";"Glasshouses."
44212000;"Structural products and parts except prefabricated buildings.";"28112000";"Structural metal products and parts except prefabricated buildings."
44212100;"Bridge.";"28112100";"Iron or steel bridges."
44212110;"Bridge sections.";"28112110";"Iron or steel bridge sections."
;"#N/A";"28112111";"Iron bridge sections."
;"#N/A";"28112112";"Steel bridge sections."
44212120;"Structures of bridges.";"28112120";"Steel structures of bridges."
;;"28112130";"Iron structures of bridges."
44212200;"Towers, lattice masts, derricks and pylons.";"28112200";"Towers, lattice masts, derricks and pylons."
44212210;"Derricks.";"28112210";"Derricks."
44212211;"Drilling derricks.";"28112211";"Drilling derricks."
44212212;"Static drilling derricks.";"28112212";"Static drilling derricks."
44212220;"Pylons, poles and pickets.";"28112220";"Pylons and poles."
44212221;"Pylons.";"28112221";"Pylons."
44212222;"Electricity transmission pylons.";"28112222";"Electricity transmission pylons."
44212223;"Pylon supports.";"28112223";"Pylon supports."
44212224;"Poles for carrying overhead lines.";"28112224";"Poles for carrying overhead lines."
44212225;"Poles.";"2181000";"Wooden poles."
;;"20161100";"Treated poles."
;;"28814250";"Concrete poles."
44212226;"Electricity poles.";"28112225";"Electricity poles."
44212227;"Pickets.";"2182000";"Pickets."
44212230;"Towers.";"28112230";"Towers."
;"#N/A";"28112231";"Iron towers."
;"#N/A";"28112232";"Steel towers."
44212233;"Water towers.";"28112233";"Water towers."
44212240;"Girders.";"28112240";"Girders."
;"#N/A";"28814210";"Concrete girders."
;"#N/A";"28846000";"Steel girders."
44212250;"Masts.";"28112250";"Masts."
;;"28814220";"Concrete masts."
44212260;"Radio or television masts.";"28112260";"Radio or television masts."
44212261;"Radio masts.";"28112261";"Radio masts."
44212262;"Television masts.";"28112262";"Television masts."
44212263;"Lattice masts.";"28112263";"Lattice masts."
44212300;"Structures and parts.";"28112300";"Iron, steel or aluminium structures and parts."
44212310;"Scaffolding.";"28112310";"Scaffolding."
44212311;"Arch struts.";"28112311";"Arch struts."
44212312;"Arch stilts.";"28112312";"Arch stilts."
44212313;"Supports.";"28112313";"Supports."
44212314;"Pipe-hanging brackets.";"28112314";"Pipe-hanging brackets."
44212315;"Equipment for scaffolding.";"28112315";"Equipment for scaffolding."
44212316;"Arch clips.";"28112316";"Arch clips."
44212317;"Scaffolding structures.";"28112317";"Scaffolding structures."
44212318;"Pipeline supports.";"28112318";"Pipeline supports."
44212320;"Miscellaneous structures.";"28112320";"Metal structures."
;"#N/A";"28112330";"Aluminium structures."
44212321;"Bus shelters.";"28112321";"Bus shelters."
44212322;"Telephone booths.";"28112322";"Telephone booths."
44212329;"Security screens.";"28112329";"Security screens."
44212380;"Parts of structures.";"28112380";"Parts of metal structures."
44212381;"Cladding.";"25230000";"Builders' ware of plastic."
;;"25237000";"Plastic housings."
;;"25237200";"Plastic cladding."
;;"28112381";"Cladding."
44212382;"Floodgates.";"28112382";"Floodgates."
44212383;"Lock gates.";"28112383";"Lock gates."
44212390;"Sluices.";"28112390";"Sluices."
44212391;"Sluice gates.";"28112391";"Sluice gates."
44212400;"Piling.";"28112400";"Piling."
44212410;"Sheet piling.";"28112410";"Sheet piling."
44212500;"Angles and sections.";"27310000";"Cold drawn products."
;"#N/A";"27312000";"Alloy steel angles, shapes and sections."
;"#N/A";"27331100";"Angles, shapes and sections."
;"#N/A";"27356100";"Welded iron or steel angles, shapes and sections for railways."
44212510;"Angles.";"/";"/"
44212520;"Sections.";"/";"/"
44220000;"Builders' joinery.";"20300000";"Builders' wood joinery and carpentry."
;;"20310000";"Builders' wood joinery."
;;"28120000";"Builders' joinery of metal."
44221000;"Windows, doors and related items.";"25230000";"Builders' ware of plastic."
;"#N/A";"25234000";"Plastic doors, windows, frames, thresholds, shutters and blinds."
;"#N/A";"28121000";"Windows and related items."
;"#N/A";"28122000";"Windows, doors and related items."
;"#N/A";"28121100";"Iron or steel windows and related items."
;"#N/A";"28121200";"Aluminium windows and related items."
44221100;"Windows.";"20311000";"Wooden windows."
;;"25234100";"Plastic windows."
;;"28121130";"Iron or steel windows."
;;"28121220";"Aluminium windows."
;;"28122100";"Windows."
44221110;"Window frames.";"25234110";"Plastic window frames."
;"#N/A";"28121131";"Iron or steel window frames."
;"#N/A";"28121221";"Aluminium window frames."
;"#N/A";"28122110";"Window frames."
44221111;"Double-glazed units.";"28122111";"Double-glazed units."
44221120;"French windows.";"20311100";"French windows."
44221200;"Doors.";"20312000";"Wooden doors."
;;"25234200";"Plastic doors."
;;"28122200";"Doors."
;;"28122214";"Iron or steel doors."
44221210;"Door blanks.";"28122210";"Door blanks."
44221211;"Door frames.";"25234210";"Plastic door frames."
;;"28122211";"Door frames."
44221212;"Door screens.";"28122212";"Door screens."
44221213;"Door thresholds.";"25234300";"Plastic thresholds."
;;"28121110";"Iron or steel thresholds."
;;"28122213";"Door thresholds."
44221220;"Fire doors.";"28122220";"Fire doors."
44221230;"Sliding doors.";"28122230";"Sliding doors."
44221240;"Garage doors.";"28122240";"Garage doors."
44221300;"Gates.";"28122300";"Gates."
44221310;"Access gates.";"28122310";"Access gates."
44221400;"Shutters.";"25234400";"Plastic shutters and blinds."
;;"25234410";"Plastic shutters."
;;"28121120";"Iron or steel shutters."
;;"28121210";"Aluminium shutters."
;;"28815300";"Shutters."
44221500;"Thresholds.";"/";"/"
44230000;"Builders' carpentry.";"20300000";"Builders' wood joinery and carpentry."
;;"20320000";"Builders' wood carpentry."
44231000;"Made-up fencing panels.";"20321000";"Made-up fencing panels."
44232000;"Timber roof trusses.";"20322000";"Timber roof trusses."
44233000;"Staircases.";"20323000";"Staircases."
44300000;"Cable, wire and related products.";"28400000";"Cable, wire and related products."
44310000;"Wire products.";"28410000";"Wire products."
44311000;"Stranded wire.";"28411000";"Stranded wire."
;;"28411100";"Iron or steel stranded wire."
44312000;"Fencing wire.";"28412000";"Fencing wire."
44312300;"Barbed wire.";"28412300";"Barbed wire."
44313000;"Metal netting.";"28413000";"Metal netting."
44313100;"Wire-mesh fencing.";"28413100";"Wire-mesh fencing."
44313200;"Wire cloth.";"28413200";"Wire cloth."
44315000;"Wire rods.";"28415000";"Wire rods."
44315100;"Welding accessories.";"28415100";"Welding accessories."
44315200;"Welding materials.";"28415200";"Welding materials."
44315300;"Soldering or brazing materials.";"28415300";"Soldering or brazing materials."
44315310;"Soldering materials.";"28415310";"Soldering materials."
44315320;"Brazing materials.";"28415320";"Brazing materials."
44316000;"Ironmongery.";"28417000";"Ironmongery."
44316100;"Anvils.";"28417100";"Anvils."
44316200;"Portable forge.";"28417200";"Portable forge."
44316300;"Grilles.";"28417300";"Grilles."
44316400;"Hardware.";"28417400";"Hardware."
44316500;"Smiths' wares.";"28417500";"Smiths' wares."
44316510;"Blacksmiths' wares.";"28417510";"Blacksmiths' wares."
44317000;"Iron or steel slings.";"28418000";"Iron or steel slings."
44318000;"Conductors.";"28419000";"Conductors."
;;"28419100";"Steel or aluminium conductors."
;;"28419200";"Copper or bronze conductors."
44320000;"Cable and related products.";"28420000";"Cable and related products."
44321000;"Cable.";"28421000";"Cable."
;;"28421600";"Iron or steel cable."
;;"28421610";"Steel cable."
44322000;"Cable accessories.";"28422000";"Cable accessories."
44322100;"Cable conduits.";"28422100";"Cable conduits."
44322200;"Cable connectors.";"28422200";"Cable connectors."
44322300;"Cable ducts.";"28422300";"Cable ducts."
44322400;"Cable fasteners.";"28422400";"Cable fasteners."
44330000;"Bars, rods, wire and profiles used in construction.";"27521200";"Aluminium bars, rods and profiles."
;;"27621100";"Lead bars, rods, profiles and wire."
;;"27622100";"Zinc bars, rods, profiles and wire."
;;"27623100";"Tin bars, rods, profiles and wire."
;;"27722000";"Copper bars, rods and profiles."
;;"27821100";"Nickel bars, rods, profiles and wire."
44331000;"Bars.";"27140000";"Bars and rods."
;"#N/A";"27141000";"Hot-rolled bars and rods."
;"#N/A";"27310000";"Cold drawn products."
;"#N/A";"27311000";"Steel alloy bars and rods."
44332000;"Rods (construction).";"25211000";"Plastic monofilament."
;;"25211200";"Plastic rods."
;;"27140000";"Bars and rods."
;;"27141000";"Hot-rolled bars and rods."
;;"27310000";"Cold drawn products."
;;"27311000";"Steel alloy bars and rods."
;;"28528920";"Metal rods."
44333000;"Wire.";"27341000";"Wire."
;"#N/A";"27341100";"Steel wire."
;"#N/A";"27341200";"Alloy wire."
;"#N/A";"27521300";"Aluminium wire."
;"#N/A";"27723000";"Copper wire."
44334000;"Profiles.";"27221000";"Hollow profiles."
44400000;"Miscellaneous fabricated products and related items.";"28500000";"Miscellaneous fabricated metal products and related items."
44410000;"Articles for the bathroom and kitchen.";"28510000";"Metal articles for the bathroom and kitchen."
44411000;"Sanitary ware.";"25230000";"Builders' ware of plastic."
;"#N/A";"25232000";"Plastic sanitary ware."
;"#N/A";"25232100";"Plastic baths, shower basins or washbasins."
;"#N/A";"26214000";"Household sanitary ceramic fixtures."
;"#N/A";"28511000";"Metal sanitary ware."
44411100;"Taps.";"28511100";"Taps."
44411200;"Baths.";"25232110";"Plastic baths."
;"#N/A";"26214200";"Baths."
44411300;"Washbasins.";"25232130";"Plastic washbasins."
;;"26214100";"Sinks and washbasins."
;;"26214110";"Sinks."
;;"26214120";"Washbasins."
44411400;"Shower basins.";"25232120";"Plastic shower basins."
44411600;"Bidets.";"25232400";"Plastic bidets."
;;"26214400";"Bidets."
44411700;"Lavatory seats, covers, bowls and cisterns.";"/";"/"
44411710;"Lavatory seats.";"25232200";"Plastic lavatory seats and covers."
44411720;"Lavatory covers.";"25232200";"Plastic lavatory seats and covers."
44411740;"Lavatory bowls.";"25232300";"Plastic lavatory pans."
;;"26214300";"Lavatory bowls and cisterns."
;;"26214310";"Lavatory bowls."
44411750;"Lavatory cisterns.";"26214300";"Lavatory bowls and cisterns."
;"#N/A";"26214320";"Lavatory cisterns."
44411800;"Urinals.";"26214500";"Urinals."
44421000;"Armoured or reinforced safes, strongboxes and doors.";"28520000";"Metal goods."
;"#N/A";"28521000";"Armoured or reinforced safes, strongboxes and doors."
44421300;"Safes.";"28521300";"Safes."
44421500;"Armoured or reinforced doors.";"28521500";"Armoured or reinforced doors."
44421600;"Safe-deposit lockers.";"28521600";"Safe-deposit lockers."
44421700;"Boxes and lockers.";"28521700";"Metal boxes and lockers."
44421710;"Left-luggage lockers.";"28521710";"Left-luggage lockers."
44421720;"Lockers.";"28521720";"Lockers."
44421721;"Safe-deposit boxes.";"28521721";"Safe-deposit boxes."
44421722;"Safety cases.";"28521722";"Safety cases."
44421780;"Deed boxes.";"28521780";"Deed boxes."
44421790;"Cash boxes.";"28521790";"Cash boxes."
44422000;"Letterboxes.";"28512920";"Letterboxes."
44423000;"Miscellaneous articles.";"28520000";"Metal goods."
;"#N/A";"28527000";"Miscellaneous metal-based articles."
44423100;"Bells.";"28527100";"Bells."
44423200;"Ladders.";"28527200";"Ladders."
44423220;"Folding steps.";"28527220";"Folding steps."
44423230;"Step stools.";"28527230";"Step stools."
44423300;"Goods-handling equipment.";"28527300";"Goods-handling equipment."
44423330;"Platforms for handling goods.";"28527330";"Platforms for handling goods."
;"#N/A";"29814110";"Goods-handling platforms."
44423340;"Wire-rope accessories for handling goods.";"28527340";"Wire-rope accessories for handling goods."
44423400;"Signs and related items.";"25244100";"Plastic nameplates and signs."
;"#N/A";"26152410";"Signalling glassware."
;"#N/A";"28527400";"Signs and related items."
;"#N/A";"28527410";"Metal signs."
44423450;"Nameplates.";"25244110";"Plastic nameplates."
;;"26152411";"Glass nameplates."
;;"28527450";"Nameplates."
44423460;"Address plates.";"28527460";"Address plates."
44423700;"Manhole elements.";"28527700";"Manhole elements."
44423710;"Surface boxes.";"28527710";"Surface boxes."
44423720;"Boundary boxes.";"28527720";"Boundary boxes."
44423730;"Manhole frames.";"28527730";"Manhole frames."
44423740;"Manhole covers.";"25230000";"Builders' ware of plastic."
;;"25236000";"Plastic manhole or access covers."
;;"28527740";"Manhole covers."
44423750;"Drain covers.";"28527750";"Drain covers."
44423760;"Access covers.";"25230000";"Builders' ware of plastic."
;;"25236000";"Plastic manhole or access covers."
;;"28527760";"Access covers."
44423790;"Manhole step irons.";"28527790";"Manhole step irons."
44423800;"Metal stamps.";"28528960";"Metal stamps."
44423810;"Rubber stamps.";"25122500";"Forms of vulcanised rubber."
;"#N/A";"25122540";"Rubber stamps."
44423850;"Shapes.";"25241000";"Plastic self-adhesive tape, strips and shapes."
;;"25241300";"Plastic self-adhesive shapes."
;;"28528930";"Metal shapes."
44423900;"Sacrificial anodes.";"28520000";"Metal goods."
;"#N/A";"28527900";"Sacrificial anodes."
;"#N/A";"28527910";"Zinc sacrificial anodes."
;"#N/A";"28527920";"Magnesium sacrificial anodes."
44424000;"Meter-housing boxes and tape.";"/";"/"
44424100;"Meter-housing boxes.";"25230000";"Builders' ware of plastic."
;"#N/A";"25237000";"Plastic housings."
;"#N/A";"25237100";"Plastic meter-housing boxes."
44424200;"Adhesive tape.";"25241000";"Plastic self-adhesive tape, strips and shapes."
;;"25241100";"Plastic self-adhesive tape."
;;"25241110";"Adhesive tape."
44424300;"Reflective tape.";"25241120";"Reflective tape."
44425000;"Rings, seals, bands, sticks and grout packers.";"/";"/"
44425100;"Elastic rings.";"25122500";"Forms of vulcanised rubber."
;"#N/A";"25122510";"Elastic rings."
44425110;"Self-adhesive reinforcement rings.";"/";"/"
44425200;"Rubber seals.";"25122500";"Forms of vulcanised rubber."
;"#N/A";"25122520";"Rubber seals."
44425300;"Rubber bands.";"25122500";"Forms of vulcanised rubber."
;;"25122530";"Rubber bands."
44425400;"Grout packers.";"25122500";"Forms of vulcanised rubber."
;"#N/A";"25122550";"Grout packers."
44425500;"Plastic sticks.";"25211000";"Plastic monofilament."
;;"25211300";"Plastic sticks."
44430000;"Armour plating.";"28530000";"Armour plating."
44431000;"Cover plates.";"28531000";"Cover plates."
44440000;"Bearings.";"28540000";"Bearings."
44441000;"Microbeads.";"28541000";"Microbeads."
44442000;"Roller bearings.";"28542000";"Roller bearings."
44450000;"Mild steel.";"28550000";"Mild steel."
44451000;"Coin blanks.";"28551000";"Coin blanks."
44452000;"Coin boxes.";"28552000";"Coin boxes."
44460000;"Props and mining struts.";"28560000";"Props and mining struts."
44461000;"Props.";"28561000";"Props."
44461100;"Mine props.";"28561100";"Mine props."
44462000;"Mining struts.";"28562000";"Mining struts."
44464000;"Caterpillar tracks.";"28564000";"Caterpillar tracks."
44470000;"Cast-iron products.";"28570000";"Cast-iron products."
44480000;"Miscellaneous fire-protection equipment.";"28580000";"Miscellaneous fire-protection equipment."
44481000;"Platforms ladders.";"28581000";"Platforms ladders."
44481100;"Fire ladders.";"28581100";"Fire ladders."
44482000;"Fire-protection devices.";"28582000";"Fire-protection devices."
44482100;"Fire hoses.";"28582100";"Fire hoses."
44482200;"Fire hydrants.";"28582200";"Fire hydrants."
44500000;"Tools, locks, keys, hinges, fasteners, chain and springs.";"28600000";"Cutlery, tools, locks, keys and hinges."
44510000;"Tools.";"28620000";"Tools."
44511000;"Hand tools.";"28621000";"Hand tools."
44511100;"Spades and shovels.";"28621100";"Spades and shovels."
44511110;"Spades.";"28621110";"Spades."
44511120;"Shovels.";"28621120";"Shovels."
44511200;"Gardening forks.";"28621200";"Gardening forks."
44511300;"Mattocks, picks, hoes, rakes and beach rakes.";"28621300";"Mattocks, picks, hoes, rakes and beach rakes."
44511310;"Mattocks.";"28621310";"Mattocks."
44511320;"Picks.";"28621320";"Picks."
44511330;"Hoes.";"28621330";"Hoes."
44511340;"Rakes.";"28621340";"Rakes."
44511341;"Beach rakes.";"28621341";"Beach rakes."
44511400;"Axes.";"28621400";"Axes."
44511500;"Hand saws.";"28621500";"Hand saws."
44511510;"Handsaw blades.";"28621510";"Handsaw blades."
44512000;"Miscellaneous hand tools.";"28622000";"Miscellaneous hand tools."
44512100;"Chisels.";"28622100";"Chisels."
44512200;"Pliers.";"28622200";"Pliers."
44512210;"Crimping pliers.";"28622210";"Crimping pliers."
44512300;"Hammers.";"28622300";"Hammers."
44512400;"Wire grips.";"28622400";"Wire grips."
44512500;"Spanners.";"28622500";"Spanners."
44512600;"Roadworking tools.";"28622600";"Roadworking tools."
44512610;"Spikes for piercing road surfaces.";"28622610";"Spikes for piercing road surfaces."
44512700;"Files or rasps.";"28622700";"Files or rasps."
44512800;"Screwdrivers.";"28622800";"Screwdrivers."
44512900;"Drill bits, screwdriver bits and other accessories.";"28622900";"Drill bits, screwdriver bits and other accessories."
44512910;"Drill bits.";"28622910";"Drill bits."
44512920;"Screwdriver bits.";"28622920";"Screwdriver bits."
44512930;"Tool carriers.";"20512000";"Wooden tool holders."
;"#N/A";"28622930";"Tool carriers."
44512940;"Tool kits.";"28622940";"Tool kits."
44513000;"Treadle-operated tools.";"28623000";"Treadle-operated tools."
44514000;"Tool handles and tool parts.";"/";"/"
44514100;"Tool handles.";"20511000";"Wooden tool handles."
44514200;"Tool parts.";"20513000";"Tool parts of wood."
44520000;"Locks, keys and hinges.";"28630000";"Locks, keys and hinges."
44521000;"Miscellaneous padlocks and locks.";"28631000";"Miscellaneous padlocks and locks."
44521100;"Locks.";"28631100";"Locks."
44521110;"Door locks.";"28631110";"Door locks."
44521120;"Electronic security lock.";"/";"/"
44521130;"Enhanced security lock.";"/";"/"
44521140;"Furniture locks.";"28631140";"Furniture locks."
44521200;"Padlocks and chains.";"28631200";"Padlocks and chains."
44521210;"Padlocks.";"28631210";"Padlocks."
44522000;"Clasps, lock parts and keys.";"28632000";"Clasps, lock parts and keys."
44522100;"Clasps.";"28632100";"Clasps."
44522200;"Keys.";"28632200";"Keys."
44522300;"Parts of padlocks.";"28632300";"Parts of padlocks."
44522400;"Parts of locks.";"28632400";"Parts of locks."
44523000;"Hinges, mountings and fittings.";"28633000";"Hinges, mountings and fittings."
44523100;"Hinges.";"28633100";"Hinges."
44523200;"Mountings.";"28633200";"Mountings."
44523300;"Fittings.";"25212500";"Plastic or PVC fittings for tubes, pipes and hoses."
;;"25212550";"Plastic fittings for hoses."
;;"25212560";"PVC fittings for hoses."
;;"27222500";"Welded fittings."
;;"27521610";"Aluminium tube or pipe fittings."
;;"28528900";"Metal fittings."
;;"28633300";"Fittings."
44530000;"Fasteners.";"28700000";"Fasteners, chain and springs."
;"#N/A";"28710000";"Fasteners."
44531000;"Threaded fasteners.";"28711000";"Threaded fasteners."
44531100;"Wood screws.";"28711100";"Wood screws."
44531200;"Screw hooks or screw rings.";"28711200";"Screw hooks or screw rings."
44531300;"Self-tapping screws.";"28711300";"Self-tapping screws."
44531400;"Bolts.";"28711400";"Bolts."
44531500;"Flange jointing sets.";"28711500";"Flange jointing sets."
44531510;"Bolts and screws.";"28711510";"Bolts and screws."
44531520;"Coach bolts and screws.";"28711520";"Coach bolts and screws."
44531600;"Nuts.";"28711600";"Nuts."
44531700;"Iron or steel threaded articles.";"28711700";"Iron or steel threaded articles."
44532000;"Non-threaded fasteners.";"28712000";"Iron or steel non-threaded fasteners."
44532100;"Rivets.";"28712100";"Rivets."
44532200;"Washers.";"28712200";"Washers."
44532300;"Cotter pins.";"28712300";"Cotter pins."
44532400;"Steel fishplates.";"28712400";"Steel fishplates."
44533000;"Copper fasteners.";"28713000";"Copper fasteners."
44540000;"Chain.";"28700000";"Fasteners, chain and springs."
;;"28720000";"Chain."
44541000;"Articulated chain.";"28721000";"Articulated chain."
44542000;"Parts of chain.";"28722000";"Parts of chain."
44550000;"Springs.";"28700000";"Fasteners, chain and springs."
;"#N/A";"28730000";"Springs."
44600000;"Tanks, reservoirs and containers; central-heating radiators and boilers.";"28200000";"Metal tanks, reservoirs and containers; central-heating radiators and boilers."
44610000;"Tanks, reservoirs, containers and pressure vessels.";"20400000";"Wooden containers, pallets, boxes and other containers."
;"#N/A";"25220000";"Packaging products of plastics."
;"#N/A";"25223000";"Hard plastic containers."
;"#N/A";"25230000";"Builders' ware of plastic."
;"#N/A";"25233000";"Plastic reservoirs, tanks and vats."
;"#N/A";"28210000";"Metal tanks, reservoirs, containers and pressure vessels."
44611000;"Tanks.";"25233200";"Plastic tanks."
;;"28211000";"Metal tanks."
;;"28211300";"Iron or steel tanks."
44611100;"Air cylinders.";"28211100";"Air cylinders."
44611110;"Compressed-air cylinders.";"28211110";"Compressed-air cylinders."
44611200;"Breathing apparatus.";"28211200";"Breathing apparatus."
44611400;"Storage tanks.";"28211400";"Storage tanks."
44611410;"Oil-storage tanks.";"28211410";"Oil-storage tanks."
44611420;"Sludge-storage tanks.";"28211420";"Sludge-storage tanks."
44611500;"Water tanks.";"28211500";"Water tanks."
44611600;"Reservoirs.";"25233100";"Plastic reservoirs."
;;"28211600";"Reservoirs."
44612000;"Liquefied-gas containers.";"28212000";"Liquefied-gas containers."
44612100;"Gas cylinders.";"28212100";"Gas cylinders."
44612200;"Gas tanks.";"28212200";"Gas tanks."
44613000;"Large containers.";"21211000";"Containers of paper and paperboard."
;"#N/A";"28213000";"Large containers."
;"#N/A";"28213100";"Iron or steel containers."
44613110;"Silos.";"28213110";"Silos."
44613200;"Refrigerated containers.";"28213200";"Refrigerated containers."
44613210;"Water chambers.";"28213210";"Water chambers."
44613300;"Standard freight containers.";"28213300";"Standard freight containers."
44613400;"Storage containers.";"28213400";"Storage containers."
44613500;"Water containers.";"28213500";"Water containers."
44613600;"Wheeled containers.";"28213600";"Wheeled containers."
44613700;"Refuse skips.";"28213700";"Refuse skips."
44613800;"Containers for waste material.";"25223300";"Plastic refuse containers."
;"#N/A";"28213800";"Containers for waste material."
44614000;"Casks.";"20411000";"Wooden casks."
;"#N/A";"28214000";"Casks."
;"#N/A";"28214200";"Iron or steel casks."
;"#N/A";"28214400";"Aluminium casks."
44614100;"Storage bins.";"28214100";"Storage bins."
44614300;"Container storage system.";"28214300";"Container storage system."
44614310;"Stacking machinery.";"28214310";"Stacking machinery."
44615000;"Pressure vessels.";"28215000";"Pressure vessels."
44615100;"Steel pressure vessels.";"28215100";"Steel pressure vessels."
44616000;"Drums.";"28216000";"Drums."
;"#N/A";"28216100";"Iron or steel drums."
;"#N/A";"28216300";"Aluminium drums."
44616200;"Waste drums.";"28216200";"Waste drums."
44617000;"Boxes.";"20413000";"Wooden boxes."
;"#N/A";"21211100";"Cartons, boxes or cases."
;"#N/A";"21211110";"Paper or paperboard boxes."
;"#N/A";"28217000";"Boxes."
;"#N/A";"28217100";"Iron or steel boxes."
;"#N/A";"28217400";"Aluminium boxes."
44617100;"Cartons.";"21211100";"Cartons, boxes or cases."
44617200;"Meter housings.";"28217200";"Meter housings."
44617300;"Prefabricated boxes.";"28217300";"Prefabricated boxes."
44618000;"Light containers, corks, tops for containers, vats and lids.";"28218000";"Light metal containers, corks, tops for containers, and lids."
44618100;"Light containers.";"21211000";"Containers of paper and paperboard."
;"#N/A";"28213100";"Iron or steel containers."
;"#N/A";"28218100";"Light metal containers."
44618300;"Corks, stoppers, tops for containers and lids.";"25220000";"Packaging products of plastics."
;"#N/A";"25226000";"Plastic stoppers, lids and caps."
;"#N/A";"28218300";"Corks, stoppers, tops for containers, and lids made of metal."
44618310;"Corks.";"28218310";"Corks."
44618320;"Stoppers.";"25226100";"Plastic stoppers."
;"#N/A";"28218320";"Stoppers."
44618330;"Tops for containers.";"28218330";"Tops for containers."
44618340;"Lids.";"25226200";"Plastic lids."
;"#N/A";"28218340";"Lids."
44618350;"Plastic caps.";"25226300";"Plastic caps."
44618400;"Cans.";"28218400";"Cans."
;"#N/A";"28218410";"Iron or steel cans."
;"#N/A";"28218430";"Aluminium cans."
44618420;"Food cans.";"28218420";"Food cans."
44618500;"Vats.";"20412200";"Wooden vats."
;"#N/A";"25233300";"Plastic vats."
;"#N/A";"28219000";"Vats."
44619000;"Other containers.";"20410000";"Wooden containers."
;"#N/A";"26131400";"Glass containers."
44619100;"Cases.";"20411100";"Wooden cases."
;"#N/A";"25223100";"Plastic cases."
44619200;"Cable drums.";"20411200";"Cable drums."
44619300;"Crates.";"20412000";"Wooden crates."
;"#N/A";"25223200";"Plastic crates."
44619400;"Barrels.";"20412100";"Barrels."
;"#N/A";"25223310";"Plastic barrels."
44619500;"Pallet boxes.";"20421000";"Pallet boxes."
44620000;"Central-heating radiators and boilers and parts.";"28220000";"Central-heating radiators and boilers and parts."
44621000;"Radiators and boilers.";"28221000";"Radiators and boilers."
44621100;"Radiators.";"28221100";"Radiators."
44621110;"Central-heating radiators.";"28221110";"Central-heating radiators."
44621111;"Non-electrically-heated central-heating radiators.";"28221111";"Non-electrically-heated central-heating radiators."
44621112;"Parts of central-heating radiators.";"28221112";"Parts of central-heating radiators."
44621200;"Boilers.";"28221200";"Boilers."
44621210;"Water boilers.";"28221210";"Water boilers."
44621220;"Central-heating boilers.";"28221220";"Central-heating boilers."
44621221;"Parts of central-heating boilers.";"28221221";"Parts of central-heating boilers."
44622000;"Heat-recovery systems.";"28222000";"Heat-recovery systems."
44622100;"Heat-recovery equipment.";"28222100";"Heat-recovery equipment."
44800000;"Paints, varnishes and mastics.";"24300000";"Paints, varnishes, printing ink and mastics."
44810000;"Paints.";"24310000";"Paints."
44811000;"Road paint.";"24311000";"Road paint."
44812000;"Artists' paints.";"24312000";"Artists' paints."
44812100;"Enamels and glazes.";"24312100";"Enamels and glazes."
44812200;"Oil and water paints.";"24312200";"Oil and water paints."
44812210;"Oil paints.";"24312210";"Oil paints."
44812220;"Water paints.";"24312220";"Water paints."
44812300;"Students' paints.";"24312300";"Students' paints."
44812310;"Colours in sets.";"24312310";"Colours in sets."
44812320;"Signboard painters' colours.";"24312320";"Signboard painters' colours."
44812400;"Decorating supplies.";"24312400";"Decorating supplies."
44820000;"Varnishes.";"24320000";"Varnishes."
44830000;"Mastics, fillers, putty and solvents.";"/";"/"
44831000;"Mastics, fillers, putty.";"24340000";"Mastics, fillers, putty."
44831100;"Mastics.";"24341000";"Mastics."
44831200;"Fillers.";"24342000";"Fillers."
